test_name	exit_code	rss_before_kb	rss_after_kb	rss_delta_kb
built_ins_RegExp_property_escapes_generated_Script___Khmer_js	0	492112	502640	10528
built_ins_RegExp_property_escapes_generated_Script___Hanunoo_js	0	303072	319520	16448
built_ins_RegExp_property_escapes_generated_Script___Hatran_js	0	319520	331088	11568
built_ins_RegExp_property_escapes_generated_Script___Lycian_js	0	606800	627600	20800
built_ins_RegExp_property_escapes_generated_Script___Gurmukhi_js	0	239600	256224	16624
built_ins_RegExp_property_escapes_generated_Script___Makasar_js	0	644112	660064	15952
built_ins_RegExp_property_escapes_generated_Script___Gurung_Khema_js	0	256224	270416	14192
built_ins_RegExp_property_escapes_generated_Script___Gothic_js	0	184240	198864	14624
built_ins_RegExp_property_escapes_generated_Script___Hanifi_Rohingya_js	0	288544	303072	14528
built_ins_RegExp_property_escapes_generated_Script___Inherited_js	0	374512	377312	2800
built_ins_RegExp_property_escapes_generated_Script___Kaithi_js	0	409664	426000	16336
built_ins_RegExp_property_escapes_generated_Script___Kannada_js	0	426000	432240	6240
built_ins_RegExp_property_escapes_generated_Script___Katakana_js	0	432240	447552	15312
built_ins_RegExp_property_escapes_generated_Script___Gunjala_Gondi_js	0	227520	239600	12080
built_ins_RegExp_property_escapes_generated_Script___Ethiopic_js	0	122608	134336	11728
built_ins_RegExp_property_escapes_generated_Script___Khojki_js	0	502640	508704	6064
built_ins_RegExp_property_escapes_generated_Script___Latin_js	0	542032	549424	7392
built_ins_RegExp_property_escapes_generated_Script___Lydian_js	0	627600	633840	6240
built_ins_Proxy_has_return_false_target_prop_exists_js	0	132928	133728	800
built_ins_RegExp_property_escapes_generated_Script___Lisu_js	0	600560	606800	6240
built_ins_RegExp_property_escapes_generated_Script___Limbu_js	0	563904	578560	14656
built_ins_String_prototype_trim_15_5_4_20_2_5_js	0	67376	67984	608
built_ins_RegExp_property_escapes_generated_Script___Mahajani_js	0	633840	644112	10272
built_ins_RegExp_property_escapes_generated_Script___Malayalam_js	0	660064	671552	11488
built_ins_RegExp_property_escapes_generated_Script___Carian_js	0	544160	560560	16400
built_ins_RegExp_property_escapes_generated_Script___Cherokee_js	0	587456	597328	9872
built_ins_RegExp_property_escapes_generated_Radical_js	0	284032	300240	16208
built_ins_RegExp_property_escapes_generated_Script___Caucasian_Albanian_js	0	560560	570944	10384
built_ins_RegExp_property_escapes_generated_Script___Coptic_js	0	616032	630256	14224
built_ins_RegExp_property_escapes_generated_Join_Control_js	0	175488	194976	19488
built_ins_RegExp_property_escapes_generated_Lowercase_js	0	206224	228384	22160
built_ins_RegExp_property_escapes_generated_Script___Ahom_js	0	327104	343312	16208
built_ins_RegExp_property_escapes_generated_Script___Bopomofo_js	0	465712	480784	15072
built_ins_RegExp_property_escapes_generated_IDS_Trinary_Operator_js	0	69504	89888	20384
built_ins_RegExp_property_escapes_generated_Regional_Indicator_js	0	300240	310752	10512
built_ins_RegExp_property_escapes_generated_Script___Arabic_js	0	359776	377328	17552
built_ins_RegExp_property_escapes_generated_Quotation_Mark_js	0	269440	284032	14592
built_ins_RegExp_property_escapes_generated_IDS_Binary_Operator_js	0	48768	69504	20736
built_ins_RegExp_property_escapes_generated_Script___Cypriot_js	0	636432	646448	10016
built_ins_RegExp_property_escapes_generated_Logical_Order_Exception_js	0	194976	206192	11216
built_ins_RegExp_property_escapes_generated_Script___Avestan_js	0	387792	393424	5632
built_ins_RegExp_property_escapes_generated_Script___Dogra_js	0	708032	713712	5680
built_ins_RegExp_property_escapes_generated_Script___Balinese_js	0	393424	403776	10352
built_ins_RegExp_property_escapes_generated_Script___Bassa_Vah_js	0	420128	426000	5872
built_ins_RegExp_property_escapes_generated_Pattern_Syntax_js	0	241072	255312	14240
built_ins_RegExp_property_escapes_generated_Script___Beria_Erfe_js	0	443008	449120	6112
built_ins_RegExp_property_escapes_generated_Math_js	0	228384	234864	6480
built_ins_RegExp_property_escapes_generated_Script___Brahmi_js	0	480784	490720	9936
built_ins_AggregateError_prototype_prop_desc_js	0	163440	166800	3360
built_ins_RegExp_property_escapes_generated_Script___Braille_js	0	490720	501344	10624
built_ins_RegExp_property_escapes_generated_Script___Chorasmian_js	0	597328	609104	11776
built_ins_RegExp_property_escapes_generated_Script___Buhid_js	0	512000	528240	16240
built_ins_RegExp_property_escapes_generated_Script___Common_js	0	609120	616032	6912
built_ins_RegExp_property_escapes_generated_Script___Cuneiform_js	0	630256	636432	6176
built_ins_RegExp_property_escapes_generated_Script___Cyrillic_js	0	656928	666912	9984
built_ins_RegExp_property_escapes_generated_Script___Deseret_js	0	666912	672992	6080
built_ins_RegExp_property_escapes_generated_Diacritic_js	0	105168	127728	22560
built_ins_RegExp_property_escapes_generated_Default_Ignorable_Code_Point_js	0	63984	84480	20496
built_ins_RegExp_property_escapes_generated_General_Category___Math_Symbol_js	0	461712	468288	6576
built_ins_RegExp_property_escapes_generated_General_Category___Letter_js	0	376688	399840	23152
built_ins_RegExp_property_escapes_generated_General_Category___Other_Letter_js	0	532464	555408	22944
built_ins_RegExp_property_escapes_generated_Dash_js	0	48592	63984	15392
built_ins_RegExp_property_escapes_generated_Extender_js	0	222864	231120	8256
built_ins_RegExp_property_escapes_generated_General_Category___Control_js	0	277056	293520	16464
built_ins_RegExp_property_escapes_generated_Deprecated_js	0	84480	105168	20688
built_ins_RegExp_property_escapes_generated_General_Category___Other_Symbol_js	0	582912	607248	24336
built_ins_RegExp_property_escapes_generated_General_Category___Close_Punctuation_js	0	255456	266816	11360
built_ins_TypedArray_prototype_set_typedarray_arg_targetbuffer_detached_during_tointeger_offset_throws_js	0	179344	186080	6736
built_ins_RegExp_property_escapes_generated_General_Category___Enclosing_Mark_js	0	325408	337600	12192
built_ins_RegExp_property_escapes_generated_General_Category___Mark_js	0	449552	461712	12160
built_ins_RegExp_property_escapes_generated_General_Category___Final_Punctuation_js	0	337600	353648	16048
built_ins_RegExp_property_escapes_generated_General_Category___Connector_Punctuation_js	0	266816	277056	10240
built_ins_RegExp_property_escapes_generated_General_Category___Private_Use_js	0	616672	625584	8912
built_ins_RegExp_property_escapes_generated_General_Category___Surrogate_js	0	692176	702320	10144
built_ins_RegExp_property_escapes_generated_Emoji_Modifier_Base_js	0	177296	198880	21584
built_ins_RegExp_property_escapes_generated_General_Category___Modifier_Letter_js	0	468288	479888	11600
built_ins_DataView_length_js	0	55152	64432	9280
built_ins_RegExp_property_escapes_generated_General_Category___Space_Separator_js	0	662176	678576	16400
built_ins_RegExp_property_escapes_generated_Emoji_Component_js	0	146368	162192	15824
built_ins_RegExp_property_escapes_generated_General_Category___Lowercase_Letter_js	0	426784	449552	22768
built_ins_RegExp_property_escapes_generated_General_Category___Nonspacing_Mark_js	0	490016	505312	15296
built_ins_RegExp_property_escapes_generated_Grapheme_Base_js	0	748912	778736	29824
built_ins_RegExp_property_escapes_generated_General_Category___Number_js	0	505312	519248	13936
built_ins_RegExp_property_escapes_generated_General_Category___Currency_Symbol_js	0	293520	305072	11552
built_ins_RegExp_property_escapes_generated_General_Category___Open_Punctuation_js	0	519248	532432	13184
built_ins_RegExp_property_escapes_generated_General_Category___Separator_js	0	650816	662176	11360
built_ins_RegExp_property_escapes_generated_General_Category___Spacing_Mark_js	0	678576	692176	13600
built_ins_RegExp_property_escapes_generated_General_Category___Line_Separator_js	0	415792	426784	10992
built_ins_RegExp_property_escapes_generated_General_Category___Symbol_js	0	702336	717952	15616
built_ins_RegExp_property_escapes_generated_Grapheme_Extend_js	0	778736	794592	15856
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Yes_js	1	122320	122992	672
built_ins_RegExp_named_groups_string_replace_get_js	0	70640	77264	6624
built_ins_RegExp_named_groups_non_unicode_references_js	1	56672	64208	7536
built_ins_RegExp_named_groups_unicode_property_names_invalid_js	1	84176	85168	992
built_ins_RegExp_named_groups_string_replace_numbered_js	0	79040	79680	640
built_ins_RegExp_property_escapes_generated_ASCII_js	0	132144	146992	14848
built_ins_RegExp_named_groups_non_unicode_property_names_js	1	48416	56672	8256
built_ins_RegExp_property_escapes_generated_Bidi_Mirrored_js	0	237584	258192	20608
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___F_negated_js	1	103232	103712	480
built_ins_RegExp_named_groups_unicode_match_js	1	81568	84176	2608
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___No_negated_js	1	118080	118640	560
built_ins_RegExp_named_groups_string_replace_nocaptures_js	0	78384	79040	656
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Invalid_js	1	110608	111072	464
built_ins_Atomics_compareExchange_length_js	0	123632	130752	7120
built_ins_RegExp_named_groups_string_replace_undefined_js	0	80784	81568	784
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___N_negated_js	1	111072	117632	6560
built_ins_RegExp_property_escapes_generated_Changes_When_Casefolded_js	0	285152	307744	22592
built_ins_RegExp_property_escapes_generated_ASCII_Hex_Digit_js	0	146992	153264	6272
built_ins_Proxy_has_call_in_js	0	126480	127168	688
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Yes_negated_js	1	121760	122320	560
built_ins_RegExp_named_groups_unicode_property_names_valid_js	1	85168	96464	11296
built_ins_RegExp_property_escapes_generated_Changes_When_Titlecased_js	0	366688	380608	13920
built_ins_RegExp_property_escapes_character_class_range_end_js	1	122992	123600	608
built_ins_RegExp_property_escapes_unsupported_binary_property_Full_Composition_Exclusion_negated_js	1	75264	75904	640
built_ins_RegExp_property_escapes_character_class_range_no_dash_start_js	1	130160	130704	544
built_ins_RegExp_property_escapes_generated_Changes_When_Uppercased_js	0	380608	393840	13232
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Y_js	1	121232	121760	528
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___F_js	1	103712	110096	6384
built_ins_RegExp_property_escapes_generated_Assigned_js	0	199248	222464	23216
built_ins_RegExp_property_escapes_generated_Bidi_Control_js	0	222464	237584	15120
built_ins_RegExp_property_escapes_character_class_range_no_dash_end_js	1	123600	130160	6560
built_ins_RegExp_property_escapes_generated_Alphabetic_js	0	153264	189792	36528
built_ins_RegExp_lookBehind_back_references_to_captures_js	1	89696	90560	864
built_ins_RegExp_property_escapes_non_binary_property_without_value_General_Category_negated_js	1	83920	84464	544
built_ins_RegExp_lookBehind_word_boundary_js	1	109040	109952	912
built_ins_RegExp_named_groups_groups_object_js	1	121232	124512	3280
built_ins_RegExp_call_with_regexp_match_falsy_js	0	80752	87920	7168
built_ins_RegExp_call_with_regexp_not_same_constructor_js	0	87920	94512	6592
built_ins_RegExp_dotall_with_dotall_js	0	35344	43664	8320
built_ins_RegExp_Symbol_species_return_value_js	0	48496	55136	6640
built_ins_RegExp_named_groups_functional_replace_global_js	1	110688	111888	1200
built_ins_RegExp_from_regexp_like_short_circuit_js	0	82096	82816	720
built_ins_RegExp_from_regexp_like_js	0	82816	84688	1872
built_ins_RegExp_named_groups_groups_object_subclass_sans_js	1	112992	114480	1488
built_ins_RegExp_dotall_with_dotall_unicode_js	0	26032	35344	9312
built_ins_RegExp_from_regexp_like_flag_override_js	0	59568	61424	1856
built_ins_RegExp_from_regexp_like_get_ctor_err_js	0	61424	68240	6816
built_ins_RegExp_lookBehind_alternations_js	1	89008	89696	688
built_ins_encodeURI_S15_1_3_3_A3_2_T3_js	0	131584	138416	6832
built_ins_RegExp_call_with_non_regexp_same_constructor_js	0	74304	80752	6448
built_ins_RegExp_dotall_without_dotall_unicode_js	0	43664	51360	7696
built_ins_RegExp_lookBehind_captures_negative_js	1	91888	92512	624
built_ins_RegExp_lookBehind_do_not_backtrack_js	1	93776	94480	704
built_ins_RegExp_lookBehind_greedy_loop_js	1	94480	95024	544
built_ins_TypedArrayConstructors_prototype_reduceRight_inherited_js	0	205264	209328	4064
built_ins_RegExp_lookBehind_misc_js	1	95024	96016	992
built_ins_RegExp_lookBehind_mutual_recursive_js	1	96016	97120	1104
built_ins_RegExp_lookBehind_sticky_js	1	101744	108480	6736
built_ins_RegExp_lookBehind_variable_length_js	0	108480	109040	560
built_ins_RegExp_named_groups_lookbehind_js	1	128176	135360	7184
built_ins_RegExp_named_groups_groups_object_undefined_js	0	115872	119888	4016
built_ins_RegExp_from_regexp_like_get_source_err_js	0	75008	82096	7088
built_ins_RegExp_lookBehind_simple_fixed_length_js	1	98720	99760	1040
built_ins_String_prototype_matchAll_regexp_is_undefined_or_null_invokes_matchAll_js	0	75760	76304	544
built_ins_RegExp_lookBehind_captures_js	1	92512	93776	1264
built_ins_RegExp_lookBehind_sliced_strings_js	1	99760	100576	816
built_ins_RegExp_lookahead_quantifier_match_groups_js	1	109952	110688	736
built_ins_RegExp_named_groups_groups_properties_js	0	124512	128176	3664
built_ins_RegExp_named_groups_non_unicode_match_js	0	135360	137056	1696
built_ins_RegExp_S15_10_4_1_A9_T3_js	0	125776	126528	752
built_ins_RegExp_S15_10_4_1_A3_T1_js	0	69872	76560	6688
built_ins_RegExp_S15_10_4_1_A4_T1_js	0	79296	80096	800
built_ins_RegExp_S15_10_4_1_A3_T2_js	0	76560	77056	496
built_ins_RegExp_S15_10_4_1_A2_T2_js	0	63424	69872	6448
built_ins_RegExp_S15_10_4_1_A4_T4_js	0	81264	82016	752
built_ins_RegExp_S15_10_4_1_A5_T4_js	0	96208	96864	656
built_ins_RegExp_S15_10_5_A2_T2_js	0	127792	128416	624
built_ins_RegExp_S15_10_4_1_A5_T7_js	0	97616	98240	624
built_ins_RegExp_S15_10_7_A2_T1_js	0	129856	130448	592
built_ins_Atomics_sub_validate_arraytype_before_index_coercion_js	0	184048	188656	4608
built_ins_RegExp_S15_10_4_1_A5_T6_js	0	96864	97616	752
built_ins_RegExp_S15_10_4_1_A8_T13_js	0	111408	112080	672
built_ins_RegExp_S15_10_4_1_A5_T8_js	0	98240	98800	560
built_ins_RegExp_S15_10_4_1_A5_T9_js	0	98800	99408	608
built_ins_Atomics_notify_non_views_js	0	64256	72464	8208
built_ins_RegExp_S15_10_4_1_A5_T1_js	0	82704	83376	672
built_ins_RegExp_S15_10_4_1_A8_T3_js	0	112896	119632	6736
built_ins_RegExp_Symbol_species_length_js	0	132688	136736	4048
built_ins_RegExp_S15_10_5_A1_js	0	126528	127184	656
built_ins_TypedArray_prototype_set_BigInt_array_arg_return_abrupt_from_src_length_js	0	94592	104400	9808
built_ins_RegExp_S15_10_4_1_A8_T12_js	0	110608	111408	800
built_ins_RegExp_S15_10_4_1_A8_T5_js	0	120496	121344	848
built_ins_RegExp_S15_10_4_1_A8_T9_js	0	123440	124336	896
built_ins_RegExp_S15_10_7_A1_T1_js	0	128416	129104	688
built_ins_RegExp_S15_10_4_1_A8_T2_js	0	112080	112896	816
built_ins_RegExp_S15_10_4_1_A8_T10_js	0	108576	109552	976
built_ins_RegExp_S15_10_4_1_A7_T2_js	0	106800	107616	816
built_ins_RegExp_S15_10_5_A2_T1_js	0	127184	127792	608
built_ins_RegExp_S15_10_4_1_A8_T4_js	0	119632	120496	864
built_ins_TypedArrayConstructors_internals_Delete_indexed_value_sab_strict_js	0	101824	114048	12224
built_ins_RegExp_S15_10_7_A3_T1_js	0	131184	131920	736
built_ins_RegExp_S15_10_2_8_A4_T9_js	0	117968	119104	1136
built_ins_RegExp_S15_10_2_8_A3_T6_js	0	104352	105184	832
built_ins_RegExp_S15_10_2_8_A3_T26_js	0	74144	75216	1072
built_ins_RegExp_S15_10_2_8_A3_T24_js	0	71968	73296	1328
built_ins_RegExp_S15_10_2_8_A3_T29_js	0	83616	84720	1104
built_ins_RegExp_S15_10_3_1_A3_T2_js	0	136528	137312	784
built_ins_RegExp_S15_10_3_1_A1_T2_js	0	131984	132800	816
built_ins_RegExp_S15_10_2_8_A3_T28_js	0	82496	83616	1120
built_ins_RegExp_S15_10_2_8_A5_T1_js	0	119104	120592	1488
built_ins_RegExp_S15_10_2_8_A3_T8_js	0	106416	107408	992
built_ins_RegExp_S15_10_2_9_A1_T2_js	0	123024	124048	1024
built_ins_RegExp_S15_10_2_8_A3_T4_js	0	96336	97424	1088
built_ins_RegExp_S15_10_2_8_A3_T27_js	0	75216	82496	7280
built_ins_RegExp_S15_10_2_8_A4_T5_js	0	113408	114560	1152
built_ins_RegExp_S15_10_2_8_A4_T1_js	0	108720	109856	1136
built_ins_RegExp_S15_10_2_8_A3_T9_js	0	107408	108720	1312
built_ins_RegExp_S15_10_2_8_A4_T3_js	0	111088	112288	1200
built_ins_String_prototype_substring_S15_5_4_15_A1_T12_js	0	48464	55424	6960
built_ins_RegExp_S15_10_2_9_A1_T1_js	0	121744	123024	1280
built_ins_RegExp_S15_10_2_8_A4_T8_js	0	117040	117968	928
built_ins_RegExp_S15_10_2_8_A3_T2_js	0	48528	56048	7520
built_ins_RegExp_S15_10_3_1_A1_T3_js	0	132800	133408	608
built_ins_RegExp_S15_10_2_8_A5_T2_js	0	120592	121744	1152
built_ins_RegExp_S15_10_2_8_A3_T30_js	0	85392	86640	1248
built_ins_RegExp_S15_10_3_1_A3_T1_js	0	135888	136528	640
built_ins_RegExp_S15_10_2_7_A4_T9_js	0	70512	71712	1200
built_ins_RegExp_S15_10_2_7_A5_T6_js	0	85968	87040	1072
built_ins_RegExp_S15_10_2_8_A1_T3_js	0	104256	105328	1072
built_ins_RegExp_S15_10_2_7_A5_T10_js	0	72800	74096	1296
built_ins_RegExp_S15_10_2_8_A2_T2_js	0	111008	117808	6800
built_ins_RegExp_S15_10_2_7_A5_T11_js	0	74096	74976	880
built_ins_RegExp_S15_10_2_7_A4_T7_js	0	63040	69936	6896
built_ins_RegExp_S15_10_2_7_A5_T3_js	0	77248	77696	448
built_ins_Atomics_wait_symbol_for_timeout_throws_js	0	187440	188240	800
built_ins_RegExp_S15_10_2_7_A5_T4_js	0	77696	78816	1120
annexB_language_eval_code_direct_global_if_decl_no_else_eval_global_existing_global_init_js	0	167552	172688	5136
built_ins_RegExp_prototype_Symbol_matchAll_species_constructor_get_constructor_throws_js	0	102480	103136	656
built_ins_RegExp_S15_10_2_8_A2_T1_js	0	107376	108576	1200
built_ins_RegExp_S15_10_2_7_A6_T3_js	0	97920	98816	896
built_ins_RegExp_S15_10_2_8_A3_T12_js	0	128208	129552	1344
built_ins_RegExp_S15_10_2_8_A2_T6_js	0	120528	121712	1184
built_ins_RegExp_S15_10_2_7_A5_T8_js	0	87968	95120	7152
annexB_language_eval_code_direct_global_block_decl_eval_global_existing_non_enumerable_global_init_js	0	80256	91200	10944
built_ins_RegExp_S15_10_2_8_A2_T8_js	0	122944	123536	592
built_ins_RegExp_S15_10_2_7_A5_T12_js	0	74976	76016	1040
built_ins_WeakSet_prototype_add_returns_this_when_ignoring_duplicate_js	0	123632	124224	592
built_ins_TypedArray_prototype_reduce_callbackfn_arguments_default_accumulator_js	0	115056	126192	11136
built_ins_RegExp_S15_10_2_7_A6_T5_js	0	100112	101296	1184
built_ins_RegExp_S15_10_2_8_A3_T16_js	0	134160	136112	1952
built_ins_RegExp_S15_10_2_8_A1_T2_js	0	103120	104256	1136
built_ins_RegExp_S15_10_2_8_A1_T4_js	0	105328	106640	1312
built_ins_RegExp_S15_10_2_8_A1_T5_js	0	106640	107376	736
built_ins_Proxy_get_return_trap_result_js	0	131952	132768	816
built_ins_RegExp_S15_10_2_7_A5_T1_js	0	71712	72800	1088
built_ins_RegExp_S15_10_2_8_A2_T5_js	0	119296	120528	1232
built_ins_decodeURI_S15_1_3_1_A4_T3_js	0	76272	82640	6368
built_ins_RegExp_S15_10_2_8_A2_T9_js	0	123536	124592	1056
built_ins_RegExp_S15_10_2_8_A3_T18_js	0	137264	138032	768
built_ins_RegExp_S15_10_2_8_A3_T11_js	0	126912	128208	1296
built_ins_RegExp_S15_10_2_8_A3_T13_js	0	129552	130544	992
built_ins_RegExp_S15_10_2_8_A3_T14_js	0	130544	131680	1136
built_ins_RegExp_S15_10_2_8_A3_T15_js	0	131680	134160	2480
built_ins_RegExp_S15_10_2_7_A1_T12_js	0	75008	76656	1648
annexB_language_eval_code_indirect_global_if_decl_else_decl_b_eval_global_skip_early_err_for_js	0	131264	132416	1152
built_ins_RegExp_S15_10_2_7_A1_T11_js	0	74240	75008	768
built_ins_RegExp_S15_10_2_6_A6_T2_js	0	50976	52080	1104
built_ins_RegExp_S15_10_2_7_A3_T1_js	0	106016	107232	1216
built_ins_RegExp_S15_10_2_7_A1_T10_js	0	67408	74240	6832
built_ins_RegExp_S15_10_2_7_A1_T5_js	0	85152	86320	1168
built_ins_String_prototype_lastIndexOf_not_a_constructor_js	0	134528	135008	480
built_ins_RegExp_S15_10_2_7_A1_T8_js	0	100064	101344	1280
built_ins_RegExp_S15_10_2_7_A3_T11_js	0	107824	108784	960
built_ins_RegExp_S15_10_2_7_A3_T13_js	0	109856	110992	1136
built_ins_RegExp_S15_10_2_7_A3_T3_js	0	113152	113696	544
built_ins_RegExp_S15_10_2_7_A3_T6_js	0	115440	116384	944
built_ins_RegExp_S15_10_2_7_A2_T2_js	0	103072	104384	1312
built_ins_RegExp_S15_10_2_7_A3_T2_js	0	112016	113152	1136
built_ins_RegExp_S15_10_2_7_A1_T9_js	0	101344	102096	752
built_ins_RegExp_S15_10_2_6_A6_T4_js	0	58848	66080	7232
built_ins_TypedArrayConstructors_internals_Set_BigInt_bigint_tobiguint64_js	0	162576	163184	608
built_ins_RegExp_S15_10_2_7_A4_T18_js	0	130320	131232	912
built_ins_RegExp_S15_10_2_7_A3_T14_js	0	110992	112016	1024
built_ins_Atomics_wait_null_for_timeout_js	0	168784	169632	848
built_ins_TypedArray_prototype_filter_BigInt_speciesctor_get_species_custom_ctor_js	0	64224	74288	10064
built_ins_RegExp_S15_10_2_7_A3_T7_js	0	116384	117392	1008
built_ins_RegExp_S15_10_2_7_A3_T10_js	0	107232	107824	592
built_ins_RegExp_S15_10_2_7_A4_T10_js	0	121280	122320	1040
built_ins_RegExp_S15_10_2_6_A6_T3_js	0	52080	58848	6768
built_ins_RegExp_S15_10_2_7_A4_T19_js	0	131232	132336	1104
built_ins_RegExp_S15_10_2_7_A4_T11_js	0	122320	123488	1168
built_ins_RegExp_S15_10_2_7_A4_T14_js	0	125600	126784	1184
built_ins_RegExp_S15_10_2_7_A4_T15_js	0	126784	127936	1152
built_ins_String_prototype_toLowerCase_S15_5_4_16_A10_js	0	129952	133648	3696
built_ins_RegExp_S15_10_2_7_A4_T2_js	0	132336	133344	1008
built_ins_Atomics_exchange_validate_arraytype_before_value_coercion_js	0	98608	102832	4224
built_ins_RegExp_S15_10_2_7_A1_T1_js	0	66080	67408	1328
built_ins_RegExp_S15_10_2_7_A4_T16_js	0	127936	129040	1104
built_ins_RegExp_S15_10_2_7_A4_T17_js	0	129040	130320	1280
built_ins_RegExp_S15_10_2_7_A4_T3_js	0	135056	135872	816
built_ins_RegExp_S15_10_2_6_A3_T5_js	0	119232	119872	640
built_ins_RegExp_S15_10_2_6_A3_T8_js	0	122304	123296	992
built_ins_RegExp_S15_10_2_3_A1_T7_js	0	62352	68864	6512
built_ins_RegExp_S15_10_2_6_A1_T3_js	0	96080	97328	1248
built_ins_RegExp_S15_10_2_6_A2_T3_js	0	102576	103648	1072
built_ins_RegExp_S15_10_2_6_A2_T8_js	0	107600	108224	624
built_ins_RegExp_S15_10_2_6_A2_T10_js	0	100320	101488	1168
built_ins_RegExp_S15_10_2_3_A1_T9_js	0	76080	82864	6784
built_ins_RegExp_S15_10_2_6_A1_T1_js	0	94608	95184	576
built_ins_RegExp_S15_10_2_6_A1_T2_js	0	95184	96080	896
built_ins_RegExp_S15_10_2_6_A3_T11_js	0	111568	112768	1200
built_ins_RegExp_S15_10_2_6_A1_T4_js	0	97328	98512	1184
built_ins_RegExp_S15_10_2_3_A1_T6_js	0	55680	62352	6672
built_ins_RegExp_S15_10_2_6_A2_T2_js	0	101488	102576	1088
built_ins_RegExp_S15_10_2_6_A3_T3_js	0	117248	117920	672
built_ins_RegExp_S15_10_2_6_A2_T1_js	0	99488	100320	832
built_ins_RegExp_S15_10_2_5_A1_T3_js	0	85120	92144	7024
built_ins_RegExp_S15_10_2_6_A2_T7_js	0	107088	107600	512
built_ins_String_prototype_match_S15_5_4_10_A1_T4_js	0	70704	77728	7024
built_ins_RegExp_S15_10_2_6_A2_T9_js	0	108224	109568	1344
built_ins_RegExp_S15_10_2_6_A2_T6_js	0	106016	107088	1072
built_ins_RegExp_S15_10_2_6_A3_T6_js	0	119872	121200	1328
built_ins_RegExp_S15_10_2_6_A3_T1_js	0	109568	110816	1248
built_ins_RegExp_S15_10_2_6_A3_T15_js	0	115344	116048	704
built_ins_RegExp_S15_10_2_6_A3_T10_js	0	110816	111568	752
built_ins_RegExp_S15_10_2_6_A3_T13_js	0	113696	114352	656
built_ins_RegExp_S15_10_2_6_A3_T2_js	0	116048	117248	1200
built_ins_RegExp_S15_10_2_5_A1_T2_js	0	83984	85120	1136
built_ins_RegExp_S15_10_2_6_A3_T4_js	0	117920	119232	1312
built_ins_RegExp_S15_10_2_6_A3_T9_js	0	123296	123872	576
built_ins_RegExp_S15_10_2_6_A3_T12_js	0	112768	113696	928
built_ins_RegExp_S15_10_2_6_A4_T1_js	0	123872	124768	896
built_ins_String_prototype_trim_15_5_4_20_4_12_js	0	88832	89296	464
built_ins_RegExp_S15_10_2_6_A3_T7_js	0	121200	122304	1104
built_ins_RegExp_S15_10_2_6_A4_T5_js	0	134192	135392	1200
built_ins_RegExp_S15_10_2_6_A4_T4_js	0	127152	134192	7040
built_ins_RegExp_S15_10_2_6_A4_T6_js	0	135392	136192	800
built_ins_RegExp_S15_10_2_6_A4_T7_js	0	136192	137088	896
built_ins_RegExp_S15_10_2_5_A1_T5_js	0	93328	94608	1280
built_ins_RegExp_S15_10_2_6_A5_T1_js	0	138256	139488	1232
built_ins_RegExp_S15_10_2_6_A5_T2_js	0	139488	140352	864
built_ins_RegExp_S15_10_2_15_A1_T13_js	0	55504	61904	6400
built_ins_RegExp_S15_10_2_15_A1_T41_js	0	100896	101600	704
built_ins_RegExp_S15_10_2_15_A1_T8_js	0	103952	110576	6624
built_ins_RegExp_S15_10_2_15_A1_T14_js	0	61904	68336	6432
built_ins_RegExp_S15_10_2_15_A1_T19_js	0	82544	83280	736
built_ins_TypedArray_prototype_buffer_this_is_not_object_js	0	202464	206000	3536
built_ins_RegExp_S15_10_2_15_A1_T26_js	0	88368	89168	800
built_ins_RegExp_S15_10_2_15_A1_T25_js	0	87696	88368	672
built_ins_RegExp_S15_10_2_15_A1_T15_js	0	68336	74896	6560
built_ins_RegExp_S15_10_2_15_A1_T23_js	0	86144	86928	784
built_ins_RegExp_S15_10_2_15_A1_T22_js	0	85440	86144	704
built_ins_RegExp_S15_10_2_15_A1_T24_js	0	86928	87696	768
built_ins_RegExp_S15_10_2_15_A1_T35_js	0	95872	96528	656
built_ins_RegExp_S15_10_2_3_A1_T4_js	0	124368	125232	864
built_ins_RegExp_S15_10_2_15_A1_T16_js	0	74896	75424	528
built_ins_GeneratorPrototype_return_try_finally_nested_try_catch_within_outer_try_before_nested_js	0	130672	132080	1408
built_ins_RegExp_S15_10_2_3_A1_T2_js	0	122096	123024	928
built_ins_RegExp_S15_10_2_15_A1_T9_js	0	110576	111280	704
built_ins_RegExp_S15_10_2_15_A1_T3_js	0	91408	92160	752
built_ins_RegExp_S15_10_2_15_A1_T30_js	0	92160	92928	768
built_ins_parseFloat_S15_1_2_3_A4_T4_js	0	118384	119120	736
built_ins_RegExp_S15_10_2_15_A1_T33_js	0	94448	95040	592
built_ins_RegExp_S15_10_2_15_A1_T34_js	0	95040	95872	832
built_ins_Atomics_notify_length_js	0	259984	263616	3632
built_ins_RegExp_S15_10_2_15_A1_T36_js	0	96528	97296	768
