603.015625	built_ins_RegExp_property_escapes_grammar_extension_In_prefix_Script_implicit_negated_js
602.218750	built_ins_RegExp_property_escapes_generated_Script___Old_Permic_js
601.453125	built_ins_RegExp_property_escapes_generated_Script___Toto_js
598.984375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Sinhala_js
597.609375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Masaram_Gondi_js
596.984375	built_ins_RegExp_property_escapes_grammar_extension_In_prefix_Block_implicit_js
596.484375	built_ins_RegExp_property_escapes_grammar_extension_In_prefix_Block_implicit_negated_js
595.656250	built_ins_RegExp_property_escapes_generated_Script___Katakana_js
592.515625	built_ins_RegExp_property_escapes_generated_Script___Old_North_Arabian_js
590.953125	built_ins_RegExp_property_escapes_generated_Script___Tolong_Siki_js
590.281250	built_ins_RegExp_property_escapes_generated_XID_Start_js
587.593750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Elymaic_js
585.500000	built_ins_RegExp_property_escapes_generated_Script___Kannada_js
584.343750	built_ins_RegExp_property_escapes_generated_Script_Extensions___SignWriting_js
583.640625	built_ins_RegExp_property_escapes_generated_Script___Todhri_js
582.234375	built_ins_RegExp_property_escapes_generated_Script___Old_Italic_js
581.546875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Marchen_js
580.109375	language_identifiers_start_unicode_8_0_0_escaped_js
578.937500	built_ins_RegExp_property_escapes_generated_Script___Kaithi_js
578.578125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Sidetic_js
576.078125	built_ins_RegExp_property_escapes_generated_General_Category___Other_Letter_js
573.500000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Elbasan_js
573.156250	built_ins_RegExp_property_escapes_generated_Script___Javanese_js
572.203125	built_ins_RegExp_property_escapes_generated_Script___Tirhuta_js
570.828125	built_ins_RegExp_property_escapes_generated_Script___Old_Hungarian_js
567.734375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Egyptian_Hieroglyphs_js
565.703125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Manichaean_js
564.968750	built_ins_RegExp_property_escapes_generated_XID_Continue_js
564.968750	built_ins_RegExp_property_escapes_generated_Script___Ol_Onal_js
562.609375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Siddham_js
561.671875	built_ins_RegExp_property_escapes_generated_Script___Inscriptional_Parthian_js
559.796875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Mandaic_js
557.281250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Duployan_js
551.796875	built_ins_RegExp_property_escapes_generated_Script___Tifinagh_js
551.390625	built_ins_RegExp_property_escapes_generated_Script___Inscriptional_Pahlavi_js
551.125000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Dogra_js
549.250000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Malayalam_js
548.484375	built_ins_RegExp_property_escapes_generated_Script___Ol_Chiki_js
546.843750	built_ins_RegExp_property_escapes_generated_General_Category___Open_Punctuation_js
545.578125	language_identifiers_start_unicode_13_0_0_escaped_js
545.421875	language_literals_regexp_mongolian_vowel_separator_eval_js
544.875000	language_literals_regexp_lastIndex_js
542.500000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Shavian_js
540.437500	language_literals_regexp_invalid_range_negative_lookbehind_js
539.859375	built_ins_RegExp_property_escapes_generated_General_Category___Number_js
539.781250	language_literals_regexp_invalid_range_lookbehind_js
539.500000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Dives_Akuru_js
539.171875	language_literals_regexp_invalid_optional_negative_lookbehind_js
538.546875	language_literals_regexp_invalid_optional_lookbehind_js
538.046875	language_literals_regexp_invalid_braced_quantifier_range_js
537.546875	language_literals_regexp_invalid_braced_quantifier_lower_js
537.500000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Makasar_js
537.296875	built_ins_RegExp_property_escapes_generated_Script___Tibetan_js
536.937500	language_literals_regexp_invalid_braced_quantifier_exact_js
536.890625	built_ins_RegExp_property_escapes_generated_White_Space_js
536.890625	built_ins_RegExp_property_escapes_generated_Script___Ogham_js
536.890625	built_ins_RegExp_property_escapes_generated_Script___Inherited_js
536.375000	language_literals_regexp_inequality_js
535.687500	language_literals_regexp_early_err_pattern_js
535.375000	built_ins_RegExp_property_escapes_generated_Script___Braille_js
535.171875	language_literals_regexp_early_err_flags_unicode_escape_js
535.156250	language_literals_regexp_early_err_dup_flag_js
534.531250	language_literals_regexp_early_err_bad_flag_js
534.515625	language_literals_regexp_S7_8_5_A4_2_js
533.890625	language_literals_regexp_S7_8_5_A4_1_js
533.328125	language_literals_regexp_S7_8_5_A3_1_T6_js
532.093750	built_ins_RegExp_property_escapes_generated_Script___Bopomofo_js
531.968750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Sharada_js
531.609375	built_ins_RegExp_property_escapes_generated_Variation_Selector_js
529.796875	built_ins_RegExp_property_escapes_generated_General_Category___Nonspacing_Mark_js
529.781250	built_ins_RegExp_property_escapes_generated_Script___Brahmi_js
527.359375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Mahajani_js
526.562500	language_literals_regexp_S7_8_5_A3_1_T5_js
525.703125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Saurashtra_js
525.656250	built_ins_RegExp_property_escapes_generated_Script___Buhid_js
525.656250	built_ins_RegExp_property_escapes_generated_Script___Buginese_js
525.640625	language_literals_regexp_S7_8_5_A3_1_T4_js
525.093750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Devanagari_js
524.812500	built_ins_RegExp_property_escapes_generated_Script___Canadian_Aboriginal_js
524.546875	language_literals_regexp_S7_8_5_A3_1_T3_js
523.687500	built_ins_RegExp_property_escapes_generated_Script___Imperial_Aramaic_js
523.578125	language_literals_regexp_S7_8_5_A3_1_T2_js
523.156250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Deseret_js
522.734375	language_literals_regexp_S7_8_5_A3_1_T1_js
522.265625	built_ins_RegExp_property_escapes_generated_Uppercase_js
